account_id,customer_name,age,city,latitude,longitude,account_age_days,avg_monthly_balance,account_type,kyc_status,is_mule,mule_ring_id,primary_device_id,phone_number,email,pan_number,created_date
IB2387545832,Anika Jayaraman,61,Chandigarh,30.775647415581624,76.81894491573783,2616,278115,SAVINGS,FULL_KYC,0,-1,DEV_9AE12500,3444183753,khushichander@example.com,UTCWY2714B,2021-05-19
IB2283392443,Dhruv Ganguly,44,Hyderabad,17.457503915208708,78.56273153314991,1257,64207,SAVINGS,FULL_KYC,0,-1,DEV_25C4CC0F,00566443787,ela54@example.org,MDKFB0609K,2018-08-01
IB7159677390,Uthkarsh Mani,21,Kochi,9.863472071281658,76.2152200087677,855,212517,SAVINGS,FULL_KYC,0,-1,DEV_8EDA6572,9287063787,mahika66@example.net,LFVQU2209O,2023-08-24
IB5161114352,Aaina Sahota,58,Chennai,13.136695048050212,80.26505413575232,2807,86260,SAVINGS,FULL_KYC,0,-1,DEV_FDCCC089,01065463327,abramkibe@example.com,PUKLB7903J,2022-11-19
IB1384313264,Sahil Konda,31,Vizag,17.689983841317,83.25718892875112,1751,493032,SAVINGS,FULL_KYC,0,-1,DEV_89E7B6BA,+914963211559,zmammen@example.com,SVHXP3987D,2022-05-10
IB1461243650,Gatik Koshy,52,Chennai,13.026534926171212,80.36633514219277,3594,342980,SAVINGS,FULL_KYC,0,-1,DEV_244E4FF3,08286508896,rashakarnik@example.com,QXOFL8717K,2024-12-24
IB9125201729,Zara Manda,67,Vizag,17.628593059810033,83.2578499960568,1832,384793,SAVINGS,FULL_KYC,0,-1,DEV_4C0EF72D,+915065710605,lakshitsharaf@example.org,RZUID4464X,2016-03-04
IB4859728403,Kashvi Virk,52,Hyderabad,17.42132519578561,78.50180495812701,2588,370448,CURRENT,FULL_KYC,0,-1,DEV_1820A979,+911756007846,elakshisharaf@example.net,WZKIZ0285U,2023-12-30
IB3433965438,Vidur Samra,55,Bangalore,12.939532935803653,77.63648048202455,1492,459904,SAVINGS,FULL_KYC,0,-1,DEV_7388F760,04148385744,kadekiaan@example.net,SOGOW8143I,2020-01-20
IB3281217890,Jivin Chauhan,49,Mumbai,19.029134532242146,72.82266985377909,1868,243068,SAVINGS,FULL_KYC,0,-1,DEV_B33E820F,9262369876,mannat47@example.net,BFZYL4587F,2019-03-21
IB9670335754,Kiaan Mander,44,Vizag,17.74520331355959,83.1677573116432,3318,38209,CURRENT,FULL_KYC,0,-1,DEV_2F427F75,+919577760448,lallavidur@example.com,QEPXE1813K,2017-10-21
IB3368536195,Neysa Bir,60,Bangalore,12.926625816706718,77.57196090555325,1684,62915,SAVINGS,FULL_KYC,0,-1,DEV_7BB25218,+911029256376,samairakohli@example.org,ZGPAZ1199M,2021-04-24
IB3829915449,Tarini Maharaj,23,Jaipur,26.97703867157966,75.70595485326444,493,110947,SAVINGS,FULL_KYC,0,-1,DEV_93A7B4EA,07598439530,madhupsen@example.net,BBVCN2317M,2016-06-11
IB1822987217,Kabir Bose,23,Ahmedabad,23.034202436270938,72.63725990532129,3059,261853,SAVINGS,FULL_KYC,0,-1,DEV_A9CE7A8B,1525396022,edwinela@example.com,CKGEG0057B,2020-05-17
IB2573478551,Kiaan Goyal,59,Chennai,13.123569038913956,80.17261722196669,1219,348801,CURRENT,FULL_KYC,0,-1,DEV_29532945,+916628069031,neysa71@example.org,WXJTH8330Q,2019-06-08
IB5638379165,Pranay Rau,61,Chandigarh,30.64214003765721,76.781603977894,2068,435978,SAVINGS,FULL_KYC,0,-1,DEV_CA3ED9AE,9265987475,damini50@example.org,XFFBP7934Y,2024-08-11
IB4042699946,Miraan Bansal,60,Vizag,17.643163126899335,83.12813063045486,653,442495,SAVINGS,FULL_KYC,0,-1,DEV_9EDAFD16,00708549828,zbuch@example.com,MKCDS7823A,2023-07-13
IB5057041081,Charvi Behl,54,Mumbai,18.98942385003153,72.91503438656184,2542,207024,SAVINGS,FULL_KYC,0,-1,DEV_18B7D9A0,04265428597,sidhukhushi@example.org,TOFUZ9542G,2019-01-19
IB8152161448,Anaya Agate,27,Bangalore,12.90336186378071,77.52607930772001,2009,269604,SAVINGS,FULL_KYC,0,-1,DEV_DC7BACF9,7046572537,mannat87@example.net,TVUVK5296A,2019-10-02
IB6891490448,Khushi Bhattacharyya,69,Kochi,9.956648164437096,76.32523099500816,1689,323983,SAVINGS,FULL_KYC,0,-1,DEV_678F73B2,08747812113,nitya58@example.org,PKNPO1128J,2020-11-24
IB3343446878,Hunar Sandhu,45,Lucknow,26.90314164392686,81.03522938451853,1405,193748,CURRENT,FULL_KYC,0,-1,DEV_46470659,2446873656,devansh73@example.net,IWYEO2708Q,2017-06-22
IB9417381849,Ahana  Ratti,21,Ahmedabad,23.065262655667457,72.6665912942357,2805,13547,SAVINGS,FULL_KYC,0,-1,DEV_53B2A4B1,+912619717177,ytripathi@example.com,STPUR8772O,2023-08-25
IB2296400037,Oorja Magar,40,Chandigarh,30.826878885063362,76.71296456255871,1654,16377,SAVINGS,FULL_KYC,0,-1,DEV_04257FC0,0361003760,mangaljivika@example.com,FNMWI1090D,2022-10-26
IB1664494972,Rasha Khurana,23,Chandigarh,30.722073961132253,76.70122142126918,1450,197457,SAVINGS,FULL_KYC,0,-1,DEV_B25EA49F,01485596349,btaneja@example.com,CUOVM6860V,2022-01-28
IB2289789131,Aradhya Jani,57,Bangalore,12.949959649695554,77.6735763606689,3372,45475,SAVINGS,FULL_KYC,0,-1,DEV_BED8D6CF,+912560976478,ahana-28@example.org,SCTHC9408K,2020-02-02
IB3072464202,Tara Ghosh,52,Vizag,17.75514104887698,83.25791902020998,2725,434662,SAVINGS,FULL_KYC,0,-1,DEV_4EFB4B7B,06985334653,hridaansampath@example.org,LBJBI5352T,2024-07-13
IB8053429914,Shayak Zacharia,23,Lucknow,26.896157872391257,80.96525673923126,686,414008,SAVINGS,FULL_KYC,0,-1,DEV_AEBFCF69,+919161691827,idube@example.com,FAKHC3125Y,2022-02-04
IB8605964047,Riaan Dhar,43,Chandigarh,30.805958500530036,76.75686087938624,858,461018,SAVINGS,FULL_KYC,0,-1,DEV_51CE9F4F,5214458163,riaan70@example.net,PBVIX4726J,2020-09-14
IB9639044885,Zeeshan Chawla,70,Coimbatore,11.026438724074493,76.87082558975335,2512,26591,SAVINGS,FULL_KYC,0,-1,DEV_6C16ABE0,8227524462,samiha74@example.net,VQRDT6500P,2016-11-29
IB3426282426,Suhana Dube,41,Jaipur,26.910480322089448,75.72415943496406,571,358178,CURRENT,FULL_KYC,0,-1,DEV_12B4299F,2564181385,battayashvi@example.com,DHFVR8120Q,2023-04-22
IB1386903346,Nehmat Batta,48,Ahmedabad,22.977956605831338,72.5488644807756,906,181248,SAVINGS,FULL_KYC,0,-1,DEV_9E12E44A,7339636510,hbhalla@example.org,DEUYB8166K,2018-09-26
IB9801724134,Pihu Halder,46,Ahmedabad,22.972511595316348,72.54970540747317,2144,410707,SAVINGS,FULL_KYC,0,-1,DEV_AE9A5F4D,+916034332697,valaivan@example.com,XAXNX4580C,2019-02-11
IB5874232824,Sahil Tailor,56,Vizag,17.62962170554379,83.19906376071609,2705,107812,SAVINGS,FULL_KYC,0,-1,DEV_ADCDB110,7410609506,sdani@example.org,PNHDP6670Q,2017-09-06
IB5602675870,Hrishita Wadhwa,70,Bangalore,12.956013146226722,77.62694759447,2724,51973,SAVINGS,FULL_KYC,0,-1,DEV_762111C9,+912342964038,tsabharwal@example.org,HBNTW3994F,2017-03-10
IB7071288688,Shaan Doctor,44,Kochi,9.899661571369304,76.22414767257054,2797,348623,SAVINGS,FULL_KYC,0,-1,DEV_68579C81,09847224391,purab75@example.net,RYLSA5278D,2016-09-25
IB2309186996,Riya Lal,43,Vizag,17.7132441988909,83.31803183645427,2176,331726,SAVINGS,FULL_KYC,0,-1,DEV_1B9B3581,5436143463,samarth64@example.net,SYFZO0168S,2019-12-11
IB4514021643,Myra Mani,33,Ahmedabad,23.05707184549245,72.50119824343581,3348,452094,SAVINGS,FULL_KYC,0,-1,DEV_C44081CE,8009406766,yasmin10@example.com,XRXOV7439F,2022-06-05
IB4176478919,Lavanya Zachariah,36,Mumbai,19.15978818300516,72.95534593902183,1543,12200,SAVINGS,FULL_KYC,0,-1,DEV_6F0C412C,1451265784,lakshit50@example.org,GNKAC7971P,2020-10-13
IB4454359624,Amira Dutta,40,Coimbatore,10.99001231412767,76.86454962303023,1221,392979,SAVINGS,FULL_KYC,0,-1,DEV_4734C155,09786844553,saanvi26@example.com,CTKOV3443L,2024-05-19
IB8517718126,Vihaan Chaudhary,56,Bangalore,12.966605266068939,77.63598471670196,943,369417,SAVINGS,FULL_KYC,0,-1,DEV_AF4188C7,0587600430,banerjeeanya@example.com,RAJET8949U,2017-06-11
IB5481721096,Zain Chawla,31,Pune,18.432022009915134,73.79013921140013,3217,328991,SAVINGS,FULL_KYC,0,-1,DEV_45072288,07760554702,senguptalagan@example.net,VEUQW9173S,2022-01-09
IB5059502085,Yuvaan Dugal,25,Chennai,13.057729029447396,80.22426207581606,3068,193858,SAVINGS,FULL_KYC,0,-1,DEV_0111AFB1,07220026268,parinaaz34@example.org,MCRJS0904G,2019-02-25
IB2660104622,Pihu Bhagat,45,Chennai,13.08170806642862,80.31193775966705,1657,259102,SAVINGS,FULL_KYC,0,-1,DEV_E47DEED7,03217680944,wshukla@example.com,FIZHW2337G,2020-06-01
IB9447304615,Tanya Sabharwal,56,Delhi,28.785269994605287,77.00429769164286,1378,488535,SAVINGS,FULL_KYC,0,-1,DEV_94C8978E,6682271514,purab49@example.com,PSQOU8831D,2019-10-07
IB7399212842,Aradhya Sinha,68,Kolkata,22.501401050118165,88.32935598058151,1806,191320,SAVINGS,FULL_KYC,0,-1,DEV_ABF8B6DC,5355875656,dhareva@example.net,HPPJT0729L,2021-08-27
IB9856264217,Arhaan Karpe,37,Bangalore,13.045735454838233,77.66808041721576,485,499999,SAVINGS,FULL_KYC,0,-1,DEV_91789F18,0521644989,samikiaan@example.com,XKYHT5549Q,2017-08-18
IB5946548987,Sana Ramesh,46,Bangalore,13.001386351789924,77.50755900342746,1930,278006,SAVINGS,FULL_KYC,0,-1,DEV_E39B26DC,01346630308,ebassi@example.com,VKIDH6794N,2023-11-02
IB5951019935,Parinaaz Batta,40,Pune,18.601947078712833,73.8158569476741,2585,74086,SAVINGS,FULL_KYC,0,-1,DEV_85989D0E,+911306478817,shaurvi@example.org,HXFMK3241N,2023-06-09
IB4436425084,Jiya Korpal,29,Kochi,9.891799679232436,76.30102727755703,2510,481872,SAVINGS,FULL_KYC,0,-1,DEV_0C0BD4B5,+918539065746,ggulati@example.net,RDWUZ1505A,2025-02-07
IB4938966574,Lagan Gopal,41,Pune,18.433562808271258,73.85659230939835,3311,67069,SAVINGS,FULL_KYC,0,-1,DEV_66C25408,00954470039,mahikadave@example.org,GQUBD7354V,2020-06-07
IB9473523940,Raghav Vyas,47,Kolkata,22.53066962099523,88.40912194599773,2973,494291,SAVINGS,FULL_KYC,0,-1,DEV_7FF12EF2,+911273735314,tanya44@example.org,GIHDH6611Y,2023-12-29
IB4346242886,Ivan Ahluwalia,27,Delhi,28.626309176064648,77.00523964429266,2871,328457,SAVINGS,FULL_KYC,0,-1,DEV_15083FFC,09582156093,bsaxena@example.org,MGSSU1133L,2019-07-13
IB1997216402,Advik Andra,64,Lucknow,26.755216898559425,80.86589508606217,3559,254876,SAVINGS,FULL_KYC,0,-1,DEV_4453FC7B,+914501472949,kavyagarg@example.com,QDMUK4454J,2022-04-09
IB8084842984,Jiya Sinha,32,Jaipur,26.980425886493116,75.77828911941327,928,90871,SAVINGS,FULL_KYC,0,-1,DEV_4684B655,+910880888206,vidurluthra@example.org,YRVMY2101U,2020-09-09
IB5433392180,Lakshit Dara,69,Bangalore,13.063763016186677,77.67508701662699,2056,121682,SAVINGS,FULL_KYC,0,-1,DEV_21A92AE4,9796445720,sahillad@example.org,QVRHX2489D,2020-05-05
IB1878587567,Zara Vasa,32,Vizag,17.77542064123556,83.31712552791727,2892,261871,SAVINGS,FULL_KYC,0,-1,DEV_A5D7A74E,3642541662,vanya13@example.net,CFATM6355V,2023-12-01
IB6354895816,Dhruv Sankar,46,Bhopal,23.31524294382606,77.43158599158426,1923,382592,SAVINGS,FULL_KYC,0,-1,DEV_AE9A1EA3,7377032162,ramaswamyhrishita@example.org,OYEUP1560S,2019-09-25
IB4379795093,Samiha Bhasin,54,Pune,18.44186325855793,73.84138008479327,538,465209,SAVINGS,FULL_KYC,0,-1,DEV_7E1E6EC8,02940854604,sagardivit@example.org,SBWNX5204T,2020-01-07
IB7605097681,Tarini Ahuja,68,Jaipur,26.817850324448496,75.75747957038303,3499,335641,SAVINGS,FULL_KYC,0,-1,DEV_5B210B3F,+918212030150,tanya26@example.com,LBZNG3693O,2020-11-01
IB6545573143,Lavanya Choudhry,46,Bangalore,13.04687951520764,77.64473540250603,1536,246878,SAVINGS,FULL_KYC,0,-1,DEV_5EDDE578,+911039830417,hirangokhale@example.com,RWVNY6744L,2025-02-17
IB4947215928,Zoya Verma,65,Pune,18.523393930053228,73.77844792375501,3011,241819,SAVINGS,FULL_KYC,0,-1,DEV_74959694,4916995202,farhanmann@example.net,JBRQS2988Y,2018-07-07
IB3150308852,Zeeshan Desai,32,Coimbatore,11.055746228375208,77.04756849153983,3216,291474,SAVINGS,FULL_KYC,0,-1,DEV_BBD61E0C,8621455391,lakshitsahni@example.net,UBLCY5503Z,2017-10-13
IB7071190983,Tushar Das,49,Pune,18.42498242255878,73.84073614715086,3283,474654,SAVINGS,FULL_KYC,0,-1,DEV_33E26ADD,9821774022,anya58@example.net,NYWJE8509R,2018-11-22
IB2952849519,Tara Kapoor,37,Chandigarh,30.69481495602685,76.79971528605694,3279,422588,SAVINGS,FULL_KYC,0,-1,DEV_4DA291C1,00553192366,shettyraunak@example.org,DTZHC6631F,2018-09-17
IB4149337748,Anay Deep,26,Coimbatore,10.922832987764815,76.94987968360493,1851,49725,CURRENT,FULL_KYC,0,-1,DEV_DED2D13B,+910994554153,qrajan@example.net,OSELF4544G,2022-05-05
IB5079161918,Charvi Dalal,45,Coimbatore,11.010069177121828,76.8687812166933,1064,483283,SAVINGS,FULL_KYC,0,-1,DEV_05EF2193,07619885229,yadavdharmajan@example.org,HEYIZ9118Z,2017-07-09
IB4705150091,Nirvaan Ramanathan,31,Lucknow,26.92376370749564,80.88577335293466,3281,31901,CURRENT,FULL_KYC,0,-1,DEV_CE8E2601,+914587772012,kabir58@example.com,WEEUH1623M,2024-03-06
IB7211631821,Anahita Trivedi,61,Hyderabad,17.31613920527332,78.56970838268334,1195,6852,SAVINGS,FULL_KYC,0,-1,DEV_09C22E22,5241111999,nsheth@example.com,FSGZW2864T,2023-03-27
IB7264822511,Sara Dugar,52,Chennai,13.08870023192086,80.1711501097798,2386,129716,SAVINGS,FULL_KYC,0,-1,DEV_1D286B92,1597102571,gadepihu@example.org,EQQOE4339Q,2019-10-25
IB8127372046,Neelofar Sankar,50,Lucknow,26.832030273142273,80.86588098347369,2823,8446,SAVINGS,FULL_KYC,0,-1,DEV_C191D382,00009989231,anika05@example.com,QSGXI1584A,2022-03-18
IB7645781604,Baiju Som,60,Chandigarh,30.75572708510987,76.83402427826114,1215,30647,SAVINGS,FULL_KYC,0,-1,DEV_00A1BDC7,+916652211348,vbasak@example.com,JUAPD5157U,2022-08-31
IB9826432406,Manikya Vora,43,Delhi,28.60734421036448,77.17076585744684,3097,308087,SAVINGS,FULL_KYC,0,-1,DEV_1DC39353,5667189998,osachdeva@example.com,RSGRZ1954L,2018-02-28
IB4953022176,Vaibhav Mall,24,Kolkata,22.491777529145715,88.45874703612662,1025,357368,SAVINGS,FULL_KYC,0,-1,DEV_37D59B1F,6745075388,nwalia@example.net,SQWLM7831R,2021-08-05
IB3414532686,Ira Sha,50,Lucknow,26.899866961805472,80.92203772951883,511,53824,SAVINGS,FULL_KYC,0,-1,DEV_982EC5C6,+915071854286,mohanlalsha@example.org,VYKIJ5249L,2021-08-29
IB3364255319,Aradhya Sunder,39,Kolkata,22.56416336884282,88.28440464600119,1489,177600,CURRENT,FULL_KYC,0,-1,DEV_F3027590,06188581110,aainayadav@example.net,LJUWQ2073U,2023-10-03
IB1249900899,Mohanlal Khalsa,57,Jaipur,26.955945703952537,75.8057957198157,724,258578,SAVINGS,FULL_KYC,0,-1,DEV_C14F5D30,0706749973,alia85@example.org,SLAZN4891J,2020-09-10
IB6654275321,Devansh Sankaran,54,Pune,18.535028537802432,73.87464882933178,896,327064,CURRENT,FULL_KYC,0,-1,DEV_21CA1D08,2503543683,daveyakshit@example.net,DUMEY3386Z,2020-06-18
IB7432749100,Kashvi Walla,32,Jaipur,26.986732736243912,75.72654432789771,1554,106478,SAVINGS,FULL_KYC,0,-1,DEV_66E49811,09286586074,chhabratara@example.net,UAJHU8567E,2021-06-15
IB5397989823,Manjari Keer,61,Mumbai,19.129346510645636,72.91749367512476,1214,424201,CURRENT,FULL_KYC,0,-1,DEV_984DB3AB,+912162919507,divyanshchander@example.org,NWGCD5486W,2019-01-20
IB5490354768,Mohanlal Sarma,43,Pune,18.532083100983566,73.8775007087176,411,340868,SAVINGS,FULL_KYC,0,-1,DEV_CEED2F8C,3590286716,lankaoorja@example.com,YXKYL9404V,2021-01-11
IB6504544772,Keya Balan,25,Coimbatore,10.96155450984878,76.9613379254192,1691,407145,SAVINGS,FULL_KYC,0,-1,DEV_C4B80F5C,5550160954,buchalisha@example.org,ETZZF8169B,2024-07-25
IB8240609570,Adira Mahajan,42,Mumbai,19.04920986521899,72.88378430815935,484,441230,SAVINGS,FULL_KYC,0,-1,DEV_31700F31,9131330918,bhatnagarkhushi@example.com,TANUB5327Y,2021-11-23
IB8183216649,Advika Kari,51,Bangalore,13.029450876765786,77.61913044413292,2337,86467,CURRENT,FULL_KYC,0,-1,DEV_B3C83769,+915124658480,mahajanvihaan@example.com,ONZZV3006C,2016-08-03
IB9142951341,Aaryahi Toor,50,Chandigarh,30.786797806641708,76.75279061306684,3406,34371,SAVINGS,FULL_KYC,0,-1,DEV_E24A0E65,+913556229144,ukarpe@example.net,GJLQC4973L,2020-03-19
IB3301610601,Faiyaz Chada,34,Lucknow,26.865479528435312,80.91634385853936,3624,190385,SAVINGS,FULL_KYC,0,-1,DEV_D8DFA6D9,06513892250,ishitakade@example.org,ACOFH8471Q,2018-09-16
IB5428855031,Shray Chhabra,45,Delhi,28.72530216952305,77.16848115498716,2703,322555,CURRENT,FULL_KYC,0,-1,DEV_5B7C17AE,+917757633543,fvenkataraman@example.com,HWTIP9503V,2017-10-11
IB3556329609,Navya Jaggi,69,Delhi,28.661656283893088,77.17156389551535,3272,21582,SAVINGS,FULL_KYC,0,-1,DEV_4A41DC7A,+918256610587,anika06@example.net,DRTPT4967R,2022-07-04
IB5667760951,Zara Bora,36,Pune,18.49431671537743,73.91589149378348,1604,118319,SAVINGS,FULL_KYC,0,-1,DEV_BFEF473D,+910921902166,madhavbalasubramanian@example.net,AJGDP1256N,2018-05-29
IB5776996939,Tejas Swaminathan,23,Delhi,28.755558078292157,77.18267076923341,2182,270286,SAVINGS,FULL_KYC,0,-1,DEV_8A0ED493,+914772918048,vedikaravel@example.org,DFFKH2155X,2021-01-15
IB3147716902,Darshit Gade,33,Vizag,17.65802318084782,83.21669438858694,2509,167717,SAVINGS,FULL_KYC,0,-1,DEV_82B0D124,6014964559,mishtirana@example.net,ZSODQ9869V,2019-03-18
IB5263701409,Mahika Sethi,34,Delhi,28.744914126450645,77.09187368212281,3288,458409,SAVINGS,FULL_KYC,0,-1,DEV_8ABE6606,+914209871070,jdey@example.com,OJEHK3540Z,2018-08-30
IB9779041827,Keya Tara,59,Chennai,13.154375018607194,80.23665795067977,553,59055,SAVINGS,FULL_KYC,0,-1,DEV_E5D451DA,8042436773,nehmat21@example.org,WNKPB9249S,2017-02-21
IB4831693156,Jivin Malhotra,41,Chennai,13.020111102450707,80.22731347542502,2545,172326,CURRENT,FULL_KYC,0,-1,DEV_AAEADF6D,03354391533,kumerpriyansh@example.net,BLSOS8223K,2019-09-05
IB5800273809,Prisha Banik,30,Kochi,9.861499202957209,76.18289207878003,2916,298405,SAVINGS,FULL_KYC,0,-1,DEV_93373F76,+912767335975,bthaker@example.org,SMRMR4914U,2019-08-28
IB7625110398,Krish Date,56,Bangalore,12.933696982370396,77.5183113657583,3250,426529,SAVINGS,FULL_KYC,0,-1,DEV_E1E141A4,+918599265187,boseraghav@example.com,KZGTG6523E,2020-10-18
IB2051515688,Indrans Doshi,25,Lucknow,26.812275511940218,81.02844862094334,2579,237599,SAVINGS,FULL_KYC,0,-1,DEV_E8C6BBE7,+910225761847,xmani@example.org,HTWXG1322H,2024-10-08
IB5419489933,Taran Savant,64,Delhi,28.610091202118884,77.07671992786794,717,228590,CURRENT,FULL_KYC,0,-1,DEV_C44F587D,+914736071717,armaan84@example.org,FBRBJ4757U,2022-09-30
IB6822362090,Hansh Manda,42,Delhi,28.763488395807364,77.14257973694562,3112,429306,SAVINGS,FULL_KYC,0,-1,DEV_78AC67A6,01019759923,diya42@example.com,ORULR7760G,2022-03-20
IB1566056427,Madhup Ramakrishnan,65,Chandigarh,30.723655181076026,76.76111683414935,3168,342860,CURRENT,FULL_KYC,0,-1,DEV_224DAB8E,+912118484904,aaravgulati@example.net,RWHDB7403Z,2023-02-03
IB1961189885,Gokul Subramanian,60,Ahmedabad,22.97161055313477,72.542689869094,1116,371799,SAVINGS,FULL_KYC,0,-1,DEV_997091B9,+918400017266,kundaamani@example.net,TYWRA6280A,2018-12-20
IB6689805567,Nayantara Golla,52,Vizag,17.59605282644237,83.21506687240732,1804,255951,CURRENT,FULL_KYC,0,-1,DEV_043630E4,03907046192,aarna23@example.net,KSCCI5198Y,2021-07-26
IB6028554337,Chirag Goswami,70,Bhopal,23.229723088449898,77.42493565161138,2445,58966,CURRENT,FULL_KYC,0,-1,DEV_EF807A18,05415376865,rdua@example.net,HGMSN0552J,2022-02-18
IB5754448479,Saksham Bora,56,Bhopal,23.289890282557792,77.46848618790823,2547,246683,CURRENT,FULL_KYC,0,-1,DEV_D48C7261,+914320768281,yuvraj-82@example.com,FGFMK0938T,2024-06-25
IB2775719463,Lavanya Soman,60,Lucknow,26.798738212209866,80.88180405791684,2340,206230,SAVINGS,FULL_KYC,0,-1,DEV_6A6E3AA1,+913800187158,sulebiju@example.org,VVEMP9855M,2020-06-17
IB9504916685,Inaaya  Ganesh,57,Kolkata,22.62746535411805,88.36890537603816,1332,95746,SAVINGS,FULL_KYC,0,-1,DEV_74C26B53,02494461496,shanaya45@example.org,NFFPT0587S,2020-10-30
IB3090061251,Shray Sunder,58,Coimbatore,11.019215098713202,76.92507561885579,764,435976,CURRENT,FULL_KYC,0,-1,DEV_C1393CF4,+911790367639,trishasami@example.org,TFMYI6141F,2023-01-25
IB2742870683,Eshani Karpe,59,Delhi,28.621748926766973,77.1628133439964,3524,434845,CURRENT,FULL_KYC,0,-1,DEV_DF329592,+914111601809,nityarama@example.com,UHUEK0002W,2023-01-05
IB3835386061,Hazel Goel,26,Kolkata,22.5135223546878,88.28778334749828,2743,478566,SAVINGS,FULL_KYC,0,-1,DEV_D83B31EE,+915381591024,eiyer@example.net,OCPXS9076L,2019-03-12
IB5935846979,Farhan Setty,55,Vizag,17.648300650700904,83.24311443325568,2196,107585,SAVINGS,FULL_KYC,0,-1,DEV_A76FF39A,03543150819,erout@example.org,EXEZH0090X,2020-11-17
IB9063480483,Dhanuk Rao,40,Kochi,9.94405528157107,76.34264085304672,1612,486559,CURRENT,FULL_KYC,0,-1,DEV_AA39655E,08030000669,chandtejas@example.net,SNBUC5159X,2019-03-14
IB9973421080,Nehmat Bahl,21,Coimbatore,11.02229815123442,76.96208477587133,887,451958,SAVINGS,FULL_KYC,0,-1,DEV_1C04F8D9,4333968338,ehsaankoshy@example.org,QXRUV2995P,2018-07-19
IB1228180081,Piya Rao,66,Chennai,13.0920060515713,80.36573924595005,814,456541,SAVINGS,FULL_KYC,0,-1,DEV_1524435D,00584263198,uthkarsh02@example.com,USUDZ9147K,2020-05-25
IB1133937440,Lagan Bedi,48,Bhopal,23.300444376454003,77.38885366473379,1668,378174,CURRENT,FULL_KYC,0,-1,DEV_F886D39E,2152454729,diya01@example.org,RSOPA2159C,2021-08-10
IB6933776673,Keya Borah,55,Pune,18.46224321493877,73.7846820212526,934,103685,CURRENT,FULL_KYC,0,-1,DEV_88C21C4A,09513286608,divij64@example.net,CROOJ0351Z,2018-11-13
IB9265587451,Ela Sem,47,Bhopal,23.190853458178747,77.50949120860209,3109,70823,SAVINGS,FULL_KYC,0,-1,DEV_1CDB2796,9941761700,wsrinivas@example.org,ISVDM8412A,2016-11-30
IB9898081286,Fateh Bawa,22,Chennai,13.008799177291005,80.34697773648307,3059,233974,SAVINGS,FULL_KYC,0,-1,DEV_09FF6378,5387280807,daliachirag@example.com,WFRCH0995O,2019-02-06
IB8756460189,Anika Dua,50,Mumbai,19.148716493828488,72.90907810390657,2108,331761,SAVINGS,FULL_KYC,0,-1,DEV_5C5B9420,7663435210,ghoshivan@example.com,LZCIV6632I,2019-11-23
IB7482887706,Kiara Raju,56,Ahmedabad,23.084014284983343,72.546942943566,1289,102408,CURRENT,FULL_KYC,0,-1,DEV_534BBBFC,8165712974,majumdarhansh@example.org,SKLVV9001Y,2020-06-03
IB9621846170,Arnav Joshi,52,Lucknow,26.91936077733474,80.8973499934556,2420,146164,CURRENT,FULL_KYC,0,-1,DEV_1C9C3D16,02563705124,brahmbhattarmaan@example.org,TKAWB8427O,2022-07-06
IB2576124271,Shayak Joshi,23,Chandigarh,30.74362991554032,76.81097650851098,828,309227,CURRENT,FULL_KYC,0,-1,DEV_262B430B,+916549590150,kakarryan@example.org,QAHKI5611Y,2025-01-09
IB1343868435,Baiju Sen,67,Coimbatore,11.046258636603367,77.05671581962608,3439,413352,SAVINGS,FULL_KYC,0,-1,DEV_FA7FD141,07401222672,choprakrish@example.org,ZTQEA8603R,2022-07-03
IB3220281423,Jayant Malhotra,54,Ahmedabad,23.09798309566091,72.48768927014653,2300,335648,SAVINGS,FULL_KYC,0,-1,DEV_882980B2,9653539710,qchacko@example.net,QYMHZ1594T,2021-02-04
IB4343748592,Amani Aurora,51,Kochi,9.920806954372917,76.3412110162813,2715,389730,SAVINGS,FULL_KYC,0,-1,DEV_B50279C6,4158817203,parinaazramachandran@example.com,HFCYZ1563K,2023-05-05
IB6560341732,Yasmin Sule,31,Pune,18.42706524803497,73.93457290321236,3434,164420,SAVINGS,FULL_KYC,0,-1,DEV_B8E2B5A8,5779417223,gadeazad@example.org,WLJDK0808H,2023-03-27
IB7997790446,Yakshit Ravi,58,Chennai,13.013815848190873,80.18032397695828,1560,429094,SAVINGS,FULL_KYC,0,-1,DEV_E65B5640,09621408671,golaarhaan@example.com,LZIWB7935W,2017-04-20
IB3082029167,Neysa Srinivas,29,Hyderabad,17.381119221861454,78.56028905121052,1503,137147,SAVINGS,FULL_KYC,0,-1,DEV_0E9DB87D,5536531970,tara77@example.com,LENXY3349Q,2018-12-17
IB6501732573,Samarth Hayer,37,Lucknow,26.75284060201262,80.8723098808584,1080,482171,SAVINGS,FULL_KYC,0,-1,DEV_1BA0E2E6,4604323134,toormisha@example.org,KSRNP5520U,2022-08-18
IB7213328054,Neelofar Tella,32,Kochi,9.8822505175807,76.30015497451454,2351,99796,SAVINGS,FULL_KYC,0,-1,DEV_E0ECAD20,06917875672,venkateshhansh@example.org,SBBFP7576V,2017-03-05
IB5226555608,Mehul Tata,30,Kolkata,22.589108818373,88.42434475355469,2396,399663,CURRENT,FULL_KYC,0,-1,DEV_F243A104,7169586998,romil27@example.net,EYBLQ9693I,2018-01-22
